,name,github_id,category,npm_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,npm_url,npm_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,license,github_release_downloads,trending
0,react-navigation,react-navigation/react-navigation,routing,@react-navigation/native,https://github.com/react-navigation/react-navigation,https://github.com/react-navigation/react-navigation,2017-01-26 19:51:40,2024-02-08 13:17:55,2024-02-08 13:11:33,2733.0,47.0,4793.0,323.0,1783.0,679.0,8620.0,23102.0,2024-02-08 12:39:14,@react-navigation/bottom-tabs@6.5.12,100.0,Routing and navigation for your React Native apps.,862221.0,862221.0,271.0,https://www.npmjs.com/package/@react-navigation/native,3603082.0,3603082.0,43,True,1,,,
1,react-native-maps,react-native-maps/react-native-maps,map-components,react-native-maps,https://github.com/react-native-maps/react-native-maps,https://github.com/react-native-maps/react-native-maps,2015-12-29 19:54:20,2024-02-04 18:49:51,2024-02-04 18:49:51,1512.0,28.0,4583.0,218.0,1186.0,59.0,3519.0,14602.0,2024-02-04 18:14:36,1.10.1,100.0,React Native Mapview component for iOS + Android.,169191.0,169191.0,489.0,https://www.npmjs.com/package/react-native-maps,1024639.0,1024639.0,42,True,1,MIT,,
2,React Native Paper,callstack/react-native-paper,ui-frameworks,react-native-paper,https://github.com/callstack/react-native-paper,https://github.com/callstack/react-native-paper,2016-10-19 05:56:53,2024-02-04 02:55:58,2024-01-24 19:35:12,2079.0,55.0,1981.0,117.0,1858.0,131.0,2225.0,11925.0,2024-01-24 19:36:21,5.12.3,100.0,Material Design for React Native (Android & iOS).,177403.0,177403.0,325.0,https://www.npmjs.com/package/react-native-paper,819359.0,819359.0,42,True,1,MIT,,
3,Expo,expo/expo,app-frameworks,,https://github.com/expo/expo,https://github.com/expo/expo,2016-08-15 17:14:25,2024-02-08 18:01:47,2024-02-08 18:01:46,20781.0,1006.0,4396.0,285.0,13421.0,402.0,12539.0,26799.0,2019-07-22 09:38:14,ios/2.12.0,8.0,"An open-source platform for making universal native apps with React. Expo runs on Android, iOS, and the web.",844817.0,844817.0,1275.0,,,,41,True,1,MIT,,
4,react-native-vector-icons,oblador/react-native-vector-icons,icon-components,react-native-vector-icons,https://github.com/oblador/react-native-vector-icons,https://github.com/oblador/react-native-vector-icons,2015-05-15 16:38:57,2024-02-02 09:44:57,2023-12-14 08:26:32,618.0,3.0,2057.0,206.0,384.0,150.0,1056.0,17104.0,2023-12-14 08:27:16,10.0.3,68.0,Customizable Icons for React Native with support for image source and full styling.,557164.0,557164.0,144.0,https://www.npmjs.com/package/react-native-vector-icons,1814127.0,1814127.0,39,True,1,MIT,,
5,Lottie React Native,lottie-react-native/lottie-react-native,ui-frameworks,lottie-react-native,https://github.com/lottie-react-native/lottie-react-native,https://github.com/lottie-react-native/lottie-react-native,2017-01-27 18:24:50,2024-02-08 07:11:49,2024-02-08 07:11:49,794.0,27.0,1708.0,233.0,369.0,23.0,771.0,16392.0,2024-01-28 12:10:56,6.6.0,37.0,Lottie wrapper for React Native.,110337.0,110337.0,143.0,https://www.npmjs.com/package/lottie-react-native,1356757.0,1356757.0,39,True,1,Apache-2.0,,
6,Gifted Chat,FaridSafi/react-native-gifted-chat,chat-components,react-native-gifted-chat,https://github.com/FaridSafi/react-native-gifted-chat,https://github.com/FaridSafi/react-native-gifted-chat,2015-11-14 15:45:34,2024-02-01 15:04:12,2023-10-11 12:47:32,1397.0,,3269.0,194.0,871.0,146.0,1454.0,12980.0,2023-06-13 15:57:23,2.4.0,67.0,The most complete chat UI for React Native.,26376.0,26376.0,218.0,https://www.npmjs.com/package/react-native-gifted-chat,148446.0,148446.0,38,True,1,MIT,12.0,
7,victory-native,FormidableLabs/victory,chart-components,victory-native,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,2015-07-02 22:36:50,2024-02-08 17:52:04,2024-02-08 17:44:04,8514.0,75.0,502.0,121.0,865.0,278.0,1534.0,10693.0,2024-02-06 16:04:28,36.9.1,100.0,A collection of composable React components for building interactive data visualizations.,23052.0,23052.0,234.0,https://www.npmjs.com/package/victory-native,327822.0,327822.0,38,True,1,,,
8,RNUI,wix/react-native-ui-lib,ui-frameworks,react-native-ui-lib,https://github.com/wix/react-native-ui-lib,https://github.com/wix/react-native-ui-lib,2017-02-08 09:55:18,2024-02-08 13:55:55,2024-02-07 10:49:59,4062.0,93.0,668.0,326.0,2164.0,64.0,568.0,5988.0,2024-01-30 11:16:36,7.16.0,100.0,UI Components Library for React Native.,3706.0,3706.0,147.0,https://www.npmjs.com/package/react-native-ui-lib,308543.0,308543.0,35,True,2,MIT,,
9,React Native Elements,react-native-elements/react-native-elements,ui-frameworks,react-native-elements,https://github.com/react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,2016-09-08 14:21:41,2024-02-08 17:54:01,2024-02-04 03:55:07,2427.0,19.0,4521.0,372.0,1640.0,86.0,2003.0,24399.0,2023-07-28 19:23:36,4.0.0-rc.8,85.0,Cross-Platform React Native UI Toolkit.,5.0,5.0,413.0,https://www.npmjs.com/package/react-native-elements,540842.0,540842.0,34,True,2,MIT,,
10,NativeBase,GeekyAnts/NativeBase,ui-frameworks,native-base,https://github.com/GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase,2016-04-15 11:37:23,2024-01-29 05:41:10,2023-08-04 14:18:44,6324.0,,2292.0,270.0,2261.0,260.0,3161.0,19901.0,2023-03-06 09:32:54,3.4.28,100.0,"Mobile-first, accessible components for React Native & Web to build consistent UI across Android, iOS and Web.",3.0,3.0,299.0,https://www.npmjs.com/package/native-base,273074.0,273074.0,32,True,2,MIT,,
11,Ignite,infinitered/ignite,app-frameworks,,https://github.com/infinitered/ignite,https://github.com/infinitered/ignite,2016-02-10 16:06:07,2024-02-08 16:22:54,2024-02-08 16:22:53,2530.0,64.0,1310.0,242.0,1114.0,20.0,1293.0,16285.0,2024-02-08 14:37:14,9.4.5,100.0,"Infinite Reds battle-tested React Native project boilerplate, along with a CLI, component/model generators, and more!.",3.0,3.0,211.0,,,,30,True,3,MIT,,
12,Shoutem UI,shoutem/ui,ui-frameworks,@shoutem/ui,https://github.com/shoutem/ui,https://github.com/shoutem/ui,2016-08-08 15:26:08,2024-02-02 07:03:22,2024-01-04 10:40:00,1276.0,20.0,438.0,93.0,486.0,103.0,216.0,4862.0,2023-01-10 14:17:30,6.1.2,84.0,Customizable set of components for React Native applications.,1421.0,1421.0,56.0,https://www.npmjs.com/package/@shoutem/ui,12474.0,12474.0,29,True,3,,37.0,
13,react-native-svg-charts,JesperLekland/react-native-svg-charts,chart-components,react-native-svg-charts,https://github.com/JesperLekland/react-native-svg-charts,https://github.com/JesperLekland/react-native-svg-charts,2017-10-30 09:28:29,2023-05-17 10:28:38,2020-04-14 18:49:24,386.0,,364.0,14.0,151.0,181.0,275.0,2302.0,2019-07-06 17:27:57,5.3.0,24.0,One library to rule all charts for React Native.,7121.0,7121.0,39.0,https://www.npmjs.com/package/react-native-svg-charts,180854.0,180854.0,29,True,1,MIT,,
14,UI Kitten,akveo/react-native-ui-kitten,ui-frameworks,react-native-ui-kitten,https://github.com/akveo/react-native-ui-kitten,https://github.com/akveo/react-native-ui-kitten,2016-12-20 08:22:38,2024-02-07 22:48:40,2024-01-05 12:22:19,842.0,1.0,921.0,126.0,574.0,146.0,1020.0,10008.0,2023-04-26 16:36:36,5.3.1,31.0,React Native UI Library based on Eva Design System Dark Mode.,11183.0,11183.0,62.0,https://www.npmjs.com/package/react-native-ui-kitten,1021.0,1021.0,28,True,3,MIT,,
15,react-native-chart-kit,indiespirit/react-native-chart-kit,chart-components,react-native-chart-kit,https://github.com/indiespirit/react-native-chart-kit,https://github.com/indiespirit/react-native-chart-kit,2017-12-20 02:30:08,2024-01-23 14:31:15,2022-02-08 04:03:57,336.0,,605.0,13.0,178.0,391.0,154.0,2701.0,,,,"React Native Chart Kit: Line Chart, Bezier Line Chart, Progress Ring, Bar chart, Pie chart, Contribution graph..",16509.0,16509.0,102.0,https://www.npmjs.com/package/react-native-chart-kit,180632.0,180632.0,28,True,2,MIT,,
16,react-native-charts-wrapper,wuxudong/react-native-charts-wrapper,chart-components,react-native-charts-wrapper,https://github.com/wuxudong/react-native-charts-wrapper,https://github.com/wuxudong/react-native-charts-wrapper,2017-03-03 07:58:57,2024-02-05 04:47:54,2024-02-05 04:47:54,341.0,2.0,604.0,51.0,122.0,187.0,676.0,2382.0,2023-10-28 07:08:16,0.6.0,35.0,a react native charts wrapper (support android & iOS).,1385.0,1385.0,58.0,https://www.npmjs.com/package/react-native-charts-wrapper,51979.0,51979.0,27,True,2,,,-2.0
17,RNMK,xinthink/react-native-material-kit,ui-frameworks,react-native-material-kit,https://github.com/xinthink/react-native-material-kit,https://github.com/xinthink/react-native-material-kit,2015-07-01 12:33:24,2023-01-04 06:15:00,2020-03-08 04:28:42,496.0,,557.0,101.0,163.0,150.0,156.0,4844.0,2016-12-18 05:14:29,0.3.4,15.0,Bringing Material Design to React Native.,1569.0,1569.0,76.0,https://www.npmjs.com/package/react-native-material-kit,809.0,809.0,26,True,3,MIT,,
18,React Native Material UI,xotahal/react-native-material-ui,ui-frameworks,react-native-material-ui,https://github.com/xotahal/react-native-material-ui,https://github.com/xotahal/react-native-material-ui,2016-03-24 15:40:53,2023-04-19 08:31:36,2019-04-19 21:39:12,524.0,,591.0,90.0,205.0,169.0,145.0,3786.0,2019-04-20 05:02:31,2.0.0-alpha.1@deelop,20.0,Highly customizable material design components for React Native.,2963.0,2963.0,71.0,https://www.npmjs.com/package/react-native-material-ui,3016.0,3016.0,25,True,3,MIT,,
19,Galio,galio-org/galio,ui-frameworks,galio,https://github.com/galio-org/galio,https://github.com/galio-org/galio,2018-06-17 16:14:11,2023-04-20 22:58:40,2022-03-30 11:06:58,419.0,,313.0,55.0,131.0,42.0,85.0,3087.0,2022-03-30 11:08:29,0.8.1,11.0,"Galio is a beautifully designed, Free and Open Source React Native Framework.",2816.0,2816.0,37.0,https://www.npmjs.com/package/galio,,,23,True,3,MIT,,
20,Teaset,rilyu/teaset,ui-frameworks,teaset,https://github.com/rilyu/teaset,https://github.com/rilyu/teaset,2016-12-07 03:48:10,2021-05-29 08:52:27,2020-10-23 07:45:44,144.0,,466.0,70.0,29.0,189.0,245.0,2935.0,2020-04-01 09:07:17,0.7.4,20.0,"A UI library for react native, provides 20+ pure JS(ES6) components, focusing on content display and action control.",734.0,734.0,13.0,https://www.npmjs.com/package/teaset,244.0,244.0,23,True,3,MIT,,
